Date,Actual,SES_Pred,Holt_Pred,HW_no_season_Pred,HW_season_mul_Pred
2021-07-14,145.9610137939453,133.61747265269,153.39560961906932,153.3882418144257,112.87803452860614
2021-07-15,145.30531311035156,133.61747265269,153.5704667138495,153.56303377674678,112.53546333566484
2021-07-16,143.26002502441406,133.61747265269,153.74532380862965,153.73782573906783,113.57934079242207
2021-07-19,139.40428161621094,133.61747265269,153.92018090340983,153.9126177013889,115.20824966822026
2021-07-20,143.02513122558594,133.61747265269,154.09503799819,154.08740966371,120.4142167173329
2021-07-21,142.29115295410156,133.61747265269,154.26989509297016,154.26220162603107,122.0833366626683
2021-07-22,143.66128540039062,133.61747265269,154.44475218775034,154.43699358835215,123.21703254263096
2021-07-23,145.3836212158203,133.61747265269,154.6196092825305,154.61178555067323,124.19685205286183
2021-07-26,145.80445861816406,133.61747265269,154.79446637731067,154.7865775129943,126.15047848031728
2021-07-27,143.6318817138672,133.61747265269,154.96932347209082,154.96136947531537,125.92181748081752
2021-07-28,141.8801727294922,133.61747265269,155.144180566871,155.13616143763645,126.79837963244238
2021-07-29,142.5260467529297,133.61747265269,155.31903766165118,155.31095339995753,124.26567786753137
2021-07-30,142.7413787841797,133.61747265269,155.49389475643133,155.4857453622786,126.19740078664091
2021-08-02,142.40863037109375,133.61747265269,155.6687518512115,155.6605373245997,127.30368266138652
2021-08-03,144.20925903320312,133.61747265269,155.84360894599166,155.83532928692077,126.80960498829373
2021-08-04,143.80801391601562,133.61747265269,156.01846604077184,156.01012124924182,127.34928594751345
2021-08-05,143.9156951904297,133.61747265269,156.19332313555202,156.1849132115629,128.19954674464256
2021-08-06,143.22964477539062,133.61747265269,156.36818023033217,156.35970517388398,128.70051343822536
2021-08-09,143.18064880371094,133.61747265269,156.54303732511235,156.53449713620506,129.87960971618534
2021-08-10,142.70042419433594,133.61747265269,156.7178944198925,156.70928909852614,133.9067210007544
2021-08-11,142.95521545410156,133.61747265269,156.89275151467268,156.88408106084722,135.25427740904962
2021-08-12,145.92486572265625,133.61747265269,157.06760860945286,157.0588730231683,134.60727687890156
2021-08-13,146.1307373046875,133.61747265269,157.242465704233,157.23366498548936,136.6976930249503
2021-08-16,148.11048889160156,133.61747265269,157.4173227990132,157.40845694781044,136.50121000329645
2021-08-17,147.19900512695312,133.61747265269,157.59217989379334,157.58324891013152,137.38864530195028
2021-08-18,143.44528198242188,133.61747265269,157.76703698857352,157.7580408724526,140.25102087569547
2021-08-19,143.77850341796875,133.61747265269,157.9418940833537,157.93283283477368,144.1778342412158
2021-08-20,145.2388153076172,133.61747265269,158.11675117813385,158.10762479709476,142.06591867300415
2021-08-23,146.72857666015625,133.61747265269,158.29160827291403,158.2824167594158,135.6574275936885
2021-08-24,146.64031982421875,133.61747265269,158.46646536769418,158.4572087217369,136.49028523066875
